/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:54:32 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MODIS-Aqua          
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2019-06-12 19:30:40 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MODIS-Aqua Range    , In situ Range       
!  chlor_a      , 621 ,   1.21925 , NaN                   ,                   1.63586 , 0.100876 - 99.17241 , 0.065000 - 58.09900 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_chlor_a,insitu_chlor_a_type,insitu_chlor_a,aqua_rrs412,aqua_rrs443,aqua_rrs469,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs645,aqua_rrs667,aqua_rrs678
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
234955,37.41153000,-76.07966000,2009-10-28 17:00:00,cbp05,A2009301182500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234955_B5.tgz,0.00000000,25,5310,55.98,21.12,0.146,4.602,4.38328800,chl,3.84480000,0.00181600,0.00248400,0.00345900,0.00413500,0.00567800,0.00563500,0.00549200,0.00240800,0.00188000,0.00196300
234956,37.41153000,-76.15966000,2009-10-28 17:40:00,cbp05,A2009301182500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234956_B5.tgz,0.00000000,25,2910,55.95,20.57,0.057,4.553,4.54947100,chl,4.05840015,0.00273400,0.00391500,0.00548300,0.00646700,0.00862300,0.00876800,0.00847800,0.00438000,0.00343900,0.00341300
234957,37.11681000,-76.12521000,2009-10-28 19:13:00,cbp05,A2009301182500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234957_B5.tgz,0.00000000,25,-2674,55.69,20.29,0.062,4.821,5.85318200,chl,6.08760023,0.00213700,0.00283800,0.00388100,0.00453900,0.00660100,0.00668600,0.00657000,0.00264200,0.00208800,0.00219200
235028,37.41153000,-76.15966000,2010-01-13 15:10:00,cbp05,A2010013175500.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235028_B5.tgz,0.00000000,25,10059,59.73,34.16,0.034,3.430,10.63547100,chl,23.03828621,0.00193300,0.00253700,0.00376200,0.00486800,0.00758000,0.00859700,0.00881600,0.00701500,0.00509200,0.00476200
235030,37.48680000,-76.15633000,2010-01-13 15:50:00,cbp05,A2010013175500.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235030_B5.tgz,0.00000000,25,7660,59.81,34.00,0.090,3.406,11.20660500,chl,21.09300041,0.00199300,0.00236900,0.00374000,0.00479600,0.00768500,0.00869600,0.00883200,0.00727900,0.00533500,0.00493100
235032,37.58847000,-76.16216000,2010-01-13 16:33:00,cbp05,A2010013175500.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235032_B5.tgz,0.00000000,25,5082,59.91,33.81,0.089,3.370,11.37217400,chl,18.42300034,0.00165600,0.00207800,0.00303700,0.00388300,0.00618900,0.00701800,0.00729200,0.00514900,0.00359300,0.00340300
235033,37.23653000,-76.20799000,2010-01-13 18:12:00,cbp05,A2010013175500.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235033_B5.tgz,0.00000000,25,-864,59.54,34.85,0.030,3.339,10.64489900,chl,18.15600014,0.00188200,0.00207000,0.00306900,0.00387400,0.00608300,0.00694000,0.00718200,0.00492900,0.00339400,0.00320100
235067,38.64498000,-76.40131000,2010-03-16 15:18:00,cbp05,A2010075180500.L2_LAC.R0000018846_39N_38N_76W_76W.hdf_OCVAL.nc_cbp05_235067_B5.tgz,0.00000000,25,10313,42.21,13.41,0.050,3.062,14.84663700,chl,9.34500027,0.00003300,0.00076200,0.00145500,0.00189500,0.00325400,0.00374500,0.00384900,0.00184800,0.00135100,0.00135700
235081,37.77513000,-75.97466000,2010-03-17 18:12:00,cbp05,A2010076185000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235081_B5.tgz,0.00000000,25,2432,45.30,53.53,0.106,1.409,15.81737000,chl,13.88399982,0.00020400,0.00109600,0.00184900,0.00249000,0.00414200,0.00489600,0.00501800,0.00236800,0.00164200,0.00158500
235082,37.80013000,-76.17466000,2010-03-17 19:13:00,cbp05,A2010076185000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235082_B5.tgz,0.00000000,25,-1227,45.26,52.99,0.043,1.229,14.51624500,chl,7.84980011,-0.00002500,0.00101700,0.00169600,0.00239300,0.00402900,0.00466100,0.00470100,0.00206900,0.00147900,0.00145500
235084,37.69180000,-76.18967000,2010-03-17 20:53:00,cbp05,A2010076185000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235084_B5.tgz,0.00000000,25,-7229,45.13,52.80,0.023,1.227,21.58114100,chl,7.58279991,-0.00047500,0.00037200,0.00091400,0.00153800,0.00281700,0.00333900,0.00344300,0.00138000,0.00090800,0.00091100
235125,37.77513000,-75.97466000,2010-04-15 18:10:00,cbp05,A2010105182000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235125_B5.tgz,0.00000000,25,682,32.85,10.85,0.096,1.135,13.24308900,chl,4.72971439,0.00106100,0.00181400,0.00247700,0.00281800,0.00465100,0.00525400,0.00521100,0.00198500,0.00150600,0.00153500
235126,37.80013000,-76.17466000,2010-04-15 19:10:00,cbp05,A2010105182000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235126_B5.tgz,0.00000000,25,-2916,32.78,9.39,0.043,1.014,13.81244900,chl,6.56057167,0.00048900,0.00129600,0.00193000,0.00243600,0.00418400,0.00456500,0.00443300,0.00168000,0.00129600,0.00131800
235128,37.69180000,-76.18967000,2010-04-15 20:49:00,cbp05,A2010105182000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235128_B5.tgz,0.00000000,25,-8858,32.68,9.12,0.016,0.962,14.45988500,chl,4.72971439,0.00056500,0.00125300,0.00177100,0.00214200,0.00371700,0.00411800,0.00408200,0.00141500,0.00111000,0.00116900
235183,37.41153000,-76.07966000,2010-06-02 17:08:00,cbp05,A2010153182000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235183_B5.tgz,0.00000000,25,4387,22.76,9.93,0.031,2.924,11.06711800,chl,6.54150009,0.00162100,0.00198600,0.00241600,0.00263800,0.00435900,0.00468700,0.00454400,0.00181600,0.00150200,0.00156000
235184,37.41153000,-76.15966000,2010-06-02 17:50:00,cbp05,A2010153182000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235184_B5.tgz,0.00000000,25,1867,22.71,9.39,0.026,2.841,9.52185200,chl,7.20900011,0.00139700,0.00179400,0.00226200,0.00249900,0.00405800,0.00428600,0.00410600,0.00178200,0.00141400,0.00152000
235187,37.48680000,-76.15633000,2010-06-02 18:27:00,cbp05,A2010153182000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235187_B5.tgz,0.00000000,25,-351,22.76,9.58,0.035,2.801,10.91891200,chl,7.87649965,0.00106400,0.00158900,0.00207700,0.00242000,0.00411900,0.00435900,0.00420900,0.00188500,0.00154100,0.00162500
235189,37.58847000,-76.16216000,2010-06-02 19:09:00,cbp05,A2010153182000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235189_B5.tgz,0.00000000,25,-2870,22.83,9.75,0.025,2.745,9.52017600,chl,7.47599983,0.00143700,0.00180400,0.00230400,0.00255500,0.00415000,0.00438000,0.00420300,0.00182900,0.00150700,0.00158000
235242,37.11681000,-76.12521000,2010-06-24 15:09:00,cbp05,A2010175174000.L2_LAC.R0000018846_cbp05_235242.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,9307,15.87,49.27,0.029,3.584,13.73896600,chl,5.64510012,0.00275500,0.00321100,0.00373300,0.00393900,0.00712500,0.00761600,0.00739600,0.00270400,0.00220400,0.00209300
235306,37.48680000,-76.15633000,2010-08-03 17:21:00,cbp05,A2010215183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235306_B5.tgz,0.00000000,25,4294,26.96,30.52,0.063,3.739,7.37388200,chl,5.98080015,0.00238500,0.00266700,0.00305000,0.00328900,0.00499100,0.00535800,0.00514300,0.00193100,0.00164500,0.00173700
235309,37.23653000,-76.20799000,2010-08-03 18:40:00,cbp05,A2010215183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235309_B5.tgz,0.00000000,25,-451,26.74,29.78,0.016,3.484,7.08826800,chl,8.54400063,0.00299700,0.00324800,0.00388400,0.00423900,0.00640200,0.00669700,0.00654800,0.00279200,0.00233700,0.00249400
235344,37.77513000,-75.97466000,2010-08-26 17:11:00,cbp05,A2010238183500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235344_B5.tgz,0.00000000,25,5263,34.55,40.60,0.060,0.510,7.97297500,chl,7.87649965,0.00286600,0.00292000,0.00324800,0.00334400,0.00512000,0.00546400,0.00529200,0.00219300,0.00180400,0.00181700
235345,37.80013000,-76.17466000,2010-08-26 18:09:00,cbp05,A2010238183500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235345_B5.tgz,0.00000000,25,1783,34.47,39.63,0.034,0.317,6.51002500,chl,5.03485727,0.00304800,0.00287000,0.00295500,0.00287600,0.00407700,0.00441200,0.00444700,0.00166500,0.00128900,0.00146100
235347,37.23653000,-76.20799000,2010-08-26 21:07:00,cbp05,A2010238183500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235347_B5.tgz,0.00000000,25,-8906,34.02,38.82,0.057,0.196,6.00957600,chl,9.21150017,0.00325400,0.00351800,0.00400900,0.00425200,0.00591000,0.00620500,0.00614500,0.00250800,0.00203600,0.00212900
235354,37.41153000,-76.07966000,2010-08-30 17:39:00,cbp05,A2010242181000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235354_B5.tgz,0.00000000,25,2105,32.57,2.17,0.031,0.823,13.56864400,chl,4.13849974,0.00103800,0.00182000,0.00247100,0.00297000,0.00520400,0.00562400,0.00541100,0.00170100,0.00142400,0.00141000
235355,37.41153000,-76.15966000,2010-08-30 18:29:00,cbp05,A2010242181000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235355_B5.tgz,0.00000000,25,-895,32.54,2.80,0.031,0.737,14.00312300,chl,6.27449989,0.00092100,0.00174800,0.00251600,0.00306500,0.00531500,0.00580100,0.00572100,0.00219100,0.00178800,0.00183800
235356,37.48680000,-76.15633000,2010-08-30 19:03:00,cbp05,A2010242181000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235356_B5.tgz,0.00000000,25,-2934,32.60,2.63,0.017,0.688,9.52822100,chl,7.87649965,0.00215400,0.00250900,0.00299200,0.00323600,0.00510000,0.00554400,0.00550500,0.00217500,0.00176600,0.00181900
235357,37.58847000,-76.16216000,2010-08-30 19:41:00,cbp05,A2010242181000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235357_B5.tgz,0.00000000,25,-5212,32.69,2.44,0.014,0.619,8.55064500,chl,4.00500011,0.00200400,0.00249200,0.00295500,0.00320900,0.00497100,0.00536100,0.00523200,0.00192000,0.00160800,0.00163200
235365,37.68346000,-75.98966000,2010-09-21 15:25:00,cbp05,A2010264173500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235365_B5.tgz,0.00000000,25,7938,38.29,53.58,0.077,2.140,5.39431600,chl,6.40799999,0.00273600,0.00317900,0.00377500,0.00429700,0.00626900,0.00630800,0.00600900,0.00285500,0.00220400,0.00216900
235374,37.77513000,-75.97466000,2010-09-21 19:02:00,cbp05,A2010264173500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235374_B5.tgz,0.00000000,25,-5081,38.39,53.33,0.060,2.241,6.24653100,chl,8.86439991,0.00308900,0.00347600,0.00410100,0.00464800,0.00688800,0.00719700,0.00686400,0.00323600,0.00253900,0.00242500
235377,37.80013000,-76.17466000,2010-09-21 20:00:00,cbp05,A2010264173500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_235377_B5.tgz,0.00000000,25,-8561,38.36,53.88,0.079,2.242,5.26562900,chl,5.66039991,0.00271800,0.00308700,0.00366000,0.00413600,0.00595500,0.00595700,0.00559400,0.00259600,0.00207200,0.00203400
235385,37.58847000,-76.16216000,2010-09-22 17:37:00,cbp05,A2010265181500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235385_B5.tgz,0.00000000,25,2580,42.02,9.30,0.063,3.684,5.33231000,chl,8.11680031,0.00298800,0.00355200,0.00443300,0.00509600,0.00726800,0.00739900,0.00708700,0.00339500,0.00284900,0.00288500
235386,37.48680000,-76.15633000,2010-09-22 18:25:00,cbp05,A2010265181500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235386_B5.tgz,0.00000000,25,-302,41.93,9.12,0.020,3.775,4.84346100,chl,6.08760023,0.00405900,0.00497300,0.00639800,0.00721800,0.00997500,0.01014800,0.00973400,0.00509500,0.00420200,0.00407700
235387,37.41153000,-76.15966000,2010-09-22 19:05:00,cbp05,A2010265181500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235387_B5.tgz,0.00000000,25,-2703,41.87,8.94,0.027,3.837,5.14774400,chl,7.26240015,0.00432000,0.00532600,0.00691800,0.00783100,0.01089500,0.01123800,0.01081200,0.00578500,0.00474200,0.00460600
235388,37.41153000,-76.07966000,2010-09-22 19:36:00,cbp05,A2010265181500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_235388_B5.tgz,0.00000000,25,-4563,41.90,9.58,0.069,3.972,4.88993400,chl,6.62160015,0.00384600,0.00480900,0.00629700,0.00722300,0.00996400,0.01019600,0.00979000,0.00491500,0.00401600,0.00394700
455145,38.55630000,-76.41470000,2011-03-03 17:45:00,cbp06,A2011062180500.L2_LAC.R0000028717_4551_455145.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,1402,46.82,12.83,0.146,1.522,13.48408700,chl,9.74500000,0.00041400,0.00095900,0.00171400,0.00227400,0.00364600,0.00420900,0.00425700,0.00192800,0.00137900,0.00136200
455553,37.11681000,-76.12521000,2011-03-17 16:11:00,cbp06,A2011076182000.L2_LAC.R0000028717_38N_36N_76W_75W.hdf_OCVAL.nc_4551_455553_B5.tgz,0.00000000,25,7755,41.44,9.57,0.071,1.299,4.76383800,chl,1.38840000,0.00187300,0.00270700,0.00375000,0.00446000,0.00595700,0.00622400,0.00595500,0.00187000,0.00144900,0.00139600
455559,37.23653000,-76.20799000,2011-03-17 17:01:00,cbp06,A2011076182000.L2_LAC.R0000028717_38N_36N_76W_75W.hdf_OCVAL.nc_4551_455559_B5.tgz,0.00000000,25,4757,41.52,9.21,0.028,1.065,5.36617200,chl,2.13600000,0.00224600,0.00328400,0.00439700,0.00522100,0.00709100,0.00758000,0.00734600,0.00258800,0.00202700,0.00195200
455883,38.13705000,-76.22787000,2011-04-11 15:26:00,cbp06,A2011101181000.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_455883_B5.tgz,0.00000000,25,10084,33.47,1.53,0.027,4.964,20.95827800,chl,15.54500000,0.00001100,0.00074000,0.00121900,0.00151600,0.00268700,0.00321800,0.00331700,0.00125200,0.00082200,0.00091900
456711,37.41153000,-76.07966000,2011-05-09 17:12:00,cbp06,A2011129183500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_456711_B5.tgz,0.00000000,25,5168,29.26,39.64,0.052,3.887,24.56550400,chl,9.61200000,0.00072200,0.00099500,0.00112400,0.00142200,0.00264600,0.00315300,0.00319400,0.00104400,0.00067300,0.00082700
456723,37.41153000,-76.15966000,2011-05-09 18:00:00,cbp06,A2011129183500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_456723_B5.tgz,0.00000000,25,2288,29.23,39.35,0.035,3.808,25.70126600,chl,10.14600000,0.00065500,0.00091900,0.00110000,0.00133800,0.00245300,0.00297600,0.00307700,0.00096000,0.00061400,0.00077300
456729,37.48680000,-76.15633000,2011-05-09 18:48:00,cbp06,A2011129183500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_456729_B5.tgz,0.00000000,25,-590,29.27,39.42,0.072,3.791,32.47638700,chl,12.81600000,0.00065600,0.00075700,0.00095800,0.00121600,0.00238100,0.00288600,0.00301200,0.00105600,0.00065600,0.00084400
456735,37.58847000,-76.16216000,2011-05-09 19:37:00,cbp06,A2011129183500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_456735_B5.tgz,0.00000000,25,-3529,29.33,39.49,0.044,3.766,21.36965500,chl,13.35000000,0.00103300,0.00116200,0.00129200,0.00150500,0.00264700,0.00324200,0.00333400,0.00131400,0.00087100,0.00106800
458229,37.68346000,-75.98966000,2011-06-28 18:04:00,cbp06,A2011179182500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_458229_B5.tgz,0.00000000,25,1275,22.07,21.48,0.029,1.870,15.66910400,chl,13.88400000,0.00278900,0.00288300,0.00331600,0.00348700,0.00626100,0.00693200,0.00677100,0.00329800,0.00269600,0.00264400
458241,37.58124000,-76.05799000,2011-06-28 18:52:00,cbp06,A2011179182500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_458241_B5.tgz,0.00000000,25,-1606,21.96,20.84,0.046,2.094,16.24621500,chl,11.48100000,0.00338600,0.00320900,0.00367500,0.00381400,0.00679300,0.00758500,0.00741900,0.00338100,0.00273400,0.00260800
458733,37.68346000,-75.98966000,2011-07-12 17:55:00,cbp06,A2011193183500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_458733_B5.tgz,0.00000000,25,2558,24.63,40.16,0.046,2.848,15.00949400,chl,10.68000000,0.00227800,0.00233900,0.00279500,0.00300600,0.00525700,0.00581000,0.00572000,0.00274300,0.00227200,0.00231000
458745,37.58124000,-76.05799000,2011-07-12 18:40:00,cbp06,A2011193183500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_458745_B5.tgz,0.00000000,25,-143,24.52,39.69,0.036,2.506,13.79372800,chl,8.36600000,0.00263500,0.00259000,0.00302800,0.00321900,0.00551600,0.00609000,0.00599500,0.00266700,0.00221200,0.00221300
458751,37.23653000,-76.20799000,2011-07-12 20:12:00,cbp06,A2011193183500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_458751_B5.tgz,0.00000000,25,-5669,24.22,38.54,0.039,1.577,9.40651300,chl,13.88400000,0.00333400,0.00338700,0.00415900,0.00445100,0.00716200,0.00763900,0.00749900,0.00370000,0.00306400,0.00306700
459249,37.41153000,-76.07966000,2011-08-08 17:07:00,cbp06,A2011220181500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_459249_B5.tgz,0.00000000,25,4329,26.24,9.58,0.028,3.137,18.81628900,chl,7.07550000,0.00209700,0.00232800,0.00277000,0.00303600,0.00541600,0.00619500,0.00607700,0.00208200,0.00173300,0.00173300
459267,37.48680000,-76.15633000,2011-08-08 18:31:00,cbp06,A2011220181500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_459267_B5.tgz,0.00000000,25,-709,26.25,9.12,0.032,3.308,15.43563100,chl,8.27700000,0.00215400,0.00241600,0.00292600,0.00314600,0.00551500,0.00620800,0.00602300,0.00237100,0.00201600,0.00205000
459273,37.58847000,-76.16216000,2011-08-08 19:18:00,cbp06,A2011220181500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_459273_B5.tgz,0.00000000,25,-3528,26.34,9.31,0.029,3.511,18.14112500,chl,10.27950000,0.00181000,0.00201600,0.00235100,0.00261700,0.00463300,0.00529700,0.00519400,0.00219900,0.00187500,0.00197800
461637,37.23653000,-76.20799000,2011-10-18 16:49:00,cbp06,A2011291182500.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_461637_B5.tgz,0.00000000,25,5772,51.96,19.93,0.057,3.619,10.54653000,chl,16.02000000,0.00120000,0.00156800,0.00211200,0.00241600,0.00399800,0.00427900,0.00420200,0.00235200,0.00185000,0.00207300
462681,37.58847000,-76.16216000,2011-12-13 16:10:00,cbp06,A2011347173500.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_462681_B5.tgz,0.00000000,25,5184,61.39,54.10,0.067,4.575,17.92438300,chl,12.17520000,0.00145400,0.00081400,0.00098200,0.00142400,0.00249500,0.00292200,0.00300100,0.00164700,0.00128500,0.00136000
462723,37.48680000,-76.15633000,2011-12-13 18:17:00,cbp06,A2011347173500.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_462723_B5.tgz,0.00000000,25,-2437,61.31,54.17,0.116,4.656,14.44841100,chl,10.57320000,0.00211800,0.00093100,0.00113600,0.00163000,0.00282500,0.00320300,0.00329600,0.00178900,0.00136600,0.00143800
462753,37.23653000,-76.20799000,2011-12-13 20:08:00,cbp06,A2011347173500.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_462753_B5.tgz,0.00000000,25,-9100,61.04,54.80,0.116,4.513,8.21925400,chl,6.72840000,0.00296000,0.00198500,0.00237700,0.00313100,0.00477500,0.00513700,0.00508200,0.00268200,0.00211700,0.00207400
463059,37.91011000,-76.17137000,2012-01-10 15:46:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463059_B5.tgz,0.00000000,25,8104,60.97,23.97,0.060,3.583,12.05841100,chl,11.74800000,0.00203800,0.00148700,0.00156200,0.00188200,0.00295200,0.00348100,0.00366400,0.00209300,0.00154600,0.00160700
463065,37.69180000,-76.18967000,2012-01-10 15:57:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463065_B5.tgz,0.00000000,25,7441,60.75,24.61,0.050,3.458,12.34893700,chl,9.71880000,0.00185900,0.00124800,0.00135600,0.00153300,0.00244100,0.00282400,0.00292100,0.00148400,0.00112200,0.00119100
463083,38.13705000,-76.22787000,2012-01-10 16:51:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463083_B5.tgz,0.00000000,25,4209,61.19,23.78,0.068,3.597,19.95150300,chl,21.81800000,0.00183200,0.00094500,0.00097900,0.00117800,0.00208900,0.00244100,0.00259000,0.00152800,0.00112200,0.00126200
463089,37.58847000,-76.16216000,2012-01-10 16:53:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463089_B5.tgz,0.00000000,25,4080,60.66,24.61,0.057,3.436,9.88400600,chl,11.10720000,0.00235300,0.00148500,0.00168800,0.00184200,0.00282000,0.00316800,0.00329600,0.00168000,0.00127700,0.00131400
463101,38.31870000,-76.29215000,2012-01-10 17:58:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463101_B5.tgz,0.00000000,25,192,61.35,23.90,0.095,3.577,18.49207700,chl,18.91900000,0.00178200,0.00113400,0.00123400,0.00148600,0.00261800,0.00299200,0.00311300,0.00180500,0.00131100,0.00140200
463119,37.48680000,-76.15633000,2012-01-10 19:05:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463119_B5.tgz,0.00000000,25,-3843,60.55,24.89,0.087,3.390,9.62076100,chl,7.68960000,0.00197600,0.00140300,0.00165200,0.00181700,0.00276300,0.00314900,0.00325300,0.00150000,0.00114800,0.00119100
463131,37.23653000,-76.20799000,2012-01-10 20:43:00,cbp06,A2012010180000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_463131_B5.tgz,0.00000000,25,-9726,60.30,25.71,0.037,3.302,10.49565500,chl,8.75760000,0.00203000,0.00137000,0.00162300,0.00176300,0.00273500,0.00308900,0.00324100,0.00156000,0.00120900,0.00130300
463593,37.48680000,-76.15633000,2012-02-15 19:15:00,cbp06,A2012046173500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_463593_B5.tgz,0.00000000,25,-5885,50.38,53.96,0.024,4.726,12.61553100,chl,8.65080000,0.00189600,0.00178200,0.00224100,0.00269600,0.00441300,0.00497600,0.00504600,0.00264100,0.00189600,0.00179600
463749,38.13705000,-76.22787000,2012-03-12 15:55:00,cbp06,A2012072181000.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_463749_B5.tgz,0.00000000,25,8318,43.30,1.73,0.042,5.225,99.17241200,chl,18.15600000,-0.00088400,-0.00013800,0.00035100,0.00094000,0.00268000,0.00351500,0.00380000,0.00175100,0.00115200,0.00126900
464145,37.48680000,-76.15633000,2012-03-19 15:40:00,cbp06,A2012079181500.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_464145_B5.tgz,0.00000000,25,9583,40.76,9.39,0.020,1.696,10.37824500,chl,10.68000000,0.00199600,0.00225500,0.00257200,0.00263900,0.00397100,0.00464600,0.00473600,0.00187200,0.00136000,0.00140000
464151,37.58124000,-76.05799000,2012-03-19 16:28:00,cbp06,A2012079181500.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_464151_B5.tgz,0.00000000,25,6705,40.89,10.38,0.029,1.747,9.99120400,chl,7.26240000,0.00205600,0.00238300,0.00272500,0.00300200,0.00444100,0.00518100,0.00524800,0.00210300,0.00162200,0.00163500
464439,38.13705000,-76.22787000,2012-04-16 15:46:00,cbp06,A2012107184000.L2_LAC.R0000028717_38N_38N_76W_76W.hdf_OCVAL.nc_4551_464439_B5.tgz,0.00000000,25,10736,35.66,47.31,0.068,5.049,30.72095800,chl,7.61000000,0.00015500,0.00086500,0.00123200,0.00151200,0.00296700,0.00359000,0.00362600,0.00112700,0.00075000,0.00078400
