/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:52:24 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range       
!  chlor_a      , 1076 ,   1.01648 , NaN                   ,                   1.62156 , 0.039504 - 180.86721 , 0.024000 - 90.33500 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
210634,43.69018000,-68.47987000,2005-10-04 16:20:00,s051004w,S2005277171158.L2_MLAC.R0000021452_43N_43N_69W_67W.hdf_OCVAL.nc_s051004w_210634_B5.tgz,0.00000000,25,3657,50.04,35.55,0.067,4.012,1.48455700,chl,6.11829996,0.00479100,0.00397200,0.00358500,0.00364800,0.00345500,0.00086700
210645,43.70507000,-68.15058000,2006-02-09 16:16:00,s060209w,S2006040181252.L2_MLAC.R0000021454_43N_43N_69W_67W.hdf_OCVAL.nc_s060209w_210645_B5.tgz,0.00000000,25,7372,61.92,52.32,0.092,2.790,0.66106700,chl,0.61110002,0.00022100,0.00105500,0.00193500,0.00176200,0.00119000,0.00010300
210648,43.67925000,-69.14517000,2006-02-09 21:00:00,s060209w,S2006040181252.L2_MLAC.R0000021454_43N_43N_69W_67W.hdf_OCVAL.nc_s060209w_210648_B5.tgz,0.00000000,25,-9665,61.61,49.38,0.080,1.983,1.54468700,chl,0.58260000,0.00088200,0.00221900,0.00378700,0.00387000,0.00347600,0.00047200
210653,43.92975000,-68.77282000,2006-04-25 15:18:00,s060425w,S2006115174522.L2_MLAC.R0000021456_43N_43N_68W_68W.hdf_OCVAL.nc_s060425w_210653_B5.tgz,0.00000000,25,9659,35.72,28.42,0.121,7.313,1.59200300,chl,0.69720000,0.00240000,0.00346000,0.00505100,0.00506300,0.00444500,0.00053300
210659,43.73963000,-67.51427000,2006-04-26 14:05:00,s060426w,S2006116164706.L2_MLAC.R0000021457_43N_43N_68W_67W.hdf_OCVAL.nc_s060426w_210659_B5.tgz,0.00000000,25,10579,30.96,56.47,0.038,7.575,0.62824100,chl,0.63910002,0.00033500,0.00108400,0.00176000,0.00154900,0.00106200,0.00002000
210660,43.72538000,-67.85752000,2006-04-26 16:01:00,s060426w,S2006116164706.L2_MLAC.R0000021457_43N_43N_68W_67W.hdf_OCVAL.nc_s060426w_210660_B5.tgz,0.00000000,25,3620,30.88,57.34,0.049,7.785,0.59072100,chl,0.53259999,0.00049900,0.00116900,0.00182400,0.00155900,0.00107500,0.00003600
210661,43.72268000,-67.99323000,2006-04-26 17:01:00,s060426w,S2006116164706.L2_MLAC.R0000021457_43N_43N_68W_67W.hdf_OCVAL.nc_s060426w_210661_B5.tgz,0.00000000,25,20,30.85,57.78,0.039,7.937,0.58975100,chl,0.60380000,0.00051000,0.00117800,0.00171100,0.00145700,0.00102000,0.00002500
210662,43.71940000,-68.10148000,2006-04-26 17:41:00,s060426w,S2006116164706.L2_MLAC.R0000021457_43N_43N_68W_67W.hdf_OCVAL.nc_s060426w_210662_B5.tgz,0.00000000,25,-2379,30.82,58.00,0.035,7.857,0.58892600,chl,0.50629997,0.00053100,0.00114900,0.00168700,0.00141900,0.00100300,0.00001900
210670,43.69595000,-69.64292000,2006-04-27 14:47:00,s060427w,S2006117172732.L2_MLAC.R0000021458_s060427w_210670.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,10476,32.88,26.67,0.020,2.747,2.04202300,chl,0.42539999,0.00145500,0.00199900,0.00276300,0.00289800,0.00287600,0.00055600
210681,43.88340000,-68.25088000,2006-08-09 15:56:00,s060809w,S2006221165516.L2_MLAC.R0000021461_43N_43N_69W_67W.hdf_OCVAL.nc_s060809w_210681_B5.tgz,0.00000000,25,4443,28.92,55.32,0.049,2.115,2.86611900,chl,0.75389999,0.00204000,0.00209400,0.00248900,0.00253900,0.00277100,0.00023700
210682,43.71517000,-67.97233000,2006-08-09 16:20:00,s060809w,S2006221165516.L2_MLAC.R0000021461_43N_43N_69W_67W.hdf_OCVAL.nc_s060809w_210682_B5.tgz,0.00000000,25,3005,28.82,54.37,0.028,2.251,1.03009800,chl,0.49800000,0.00240900,0.00247900,0.00279400,0.00259200,0.00213300,0.00012700
210683,43.70603000,-68.24717000,2006-08-09 17:10:00,s060809w,S2006221165516.L2_MLAC.R0000021461_43N_43N_69W_67W.hdf_OCVAL.nc_s060809w_210683_B5.tgz,0.00000000,25,6,28.76,55.21,0.048,2.080,1.27491900,chl,0.52079999,0.00266700,0.00271200,0.00318300,0.00305500,0.00269100,0.00020400
210684,43.69983000,-68.44433000,2006-08-09 17:38:00,s060809w,S2006221165516.L2_MLAC.R0000021461_43N_43N_69W_67W.hdf_OCVAL.nc_s060809w_210684_B5.tgz,0.00000000,25,-1674,28.71,55.75,0.028,1.950,1.43913900,chl,0.54360002,0.00264100,0.00281800,0.00325900,0.00314600,0.00272900,0.00022800
210696,43.53308000,-69.20615000,2006-09-30 16:00:00,s060930w,S2006273173316.L2_MLAC.R0000021462_43N_43N_69W_67W.hdf_OCVAL.nc_s060930w_210696_B5.tgz,0.00000000,25,6156,49.51,29.83,0.065,2.289,2.27592600,chl,1.52859998,0.00131200,0.00155000,0.00194400,0.00210200,0.00213300,0.00036300
210699,44.00550000,-68.87550000,2007-03-12 16:11:00,s070312e,S2007071171544.L2_MLAC.R0000021463_44N_43N_68W_68W.hdf_OCVAL.nc_s070312e_210699_B5.tgz,0.00000000,25,4450,48.11,52.86,0.104,5.456,2.45645500,chl,2.79430008,0.00151500,0.00269200,0.00421300,0.00446900,0.00465600,0.00081400
210700,43.83818000,-68.56212000,2007-03-12 17:44:00,s070312e,S2007071171544.L2_MLAC.R0000021463_44N_43N_68W_68W.hdf_OCVAL.nc_s070312e_210700_B5.tgz,0.00000000,25,-1128,48.01,51.73,0.085,5.409,0.93833000,chl,6.12120008,0.00223100,0.00329800,0.00453000,0.00424500,0.00339900,0.00040000
210717,43.68390000,-68.12727000,2007-05-03 15:38:00,s070503w,S2007123174049.L2_MLAC.R0000021466_43N_43N_68W_67W.hdf_OCVAL.nc_s070503w_210717_B5.tgz,0.00000000,25,8234,33.39,23.64,0.025,5.670,0.36743900,chl,0.27419999,0.00153000,0.00209600,0.00231300,0.00180600,0.00105500,0.00006700
210718,43.68015000,-68.58485000,2007-05-03 17:56:00,s070503w,S2007123174049.L2_MLAC.R0000021466_43N_43N_68W_67W.hdf_OCVAL.nc_s070503w_210718_B5.tgz,0.00000000,25,-45,33.18,24.97,0.108,5.494,0.60474500,chl,0.24370000,0.00152300,0.00226700,0.00296000,0.00253600,0.00179200,0.00016100
210719,43.66782000,-68.86640000,2007-05-03 19:26:00,s070503w,S2007123174049.L2_MLAC.R0000021466_43N_43N_68W_67W.hdf_OCVAL.nc_s070503w_210719_B5.tgz,0.00000000,25,-5444,33.05,25.85,0.039,5.400,0.81320900,chl,0.33160001,0.00155800,0.00239400,0.00313900,0.00282600,0.00217400,0.00025500
210725,43.58980000,-68.19147000,2007-06-15 15:19:00,s070615w,S2007166170041.L2_MLAC.R0000021467_43N_43N_69W_66W.hdf_OCVAL.nc_s070615w_210725_B5.tgz,0.00000000,25,7116,22.25,59.38,0.034,1.938,0.48801400,chl,0.37040001,0.00480200,0.00467200,0.00446500,0.00372100,0.00249300,0.00030700
210726,43.63905000,-67.67610000,2007-06-15 16:00:00,s070615w,S2007166170041.L2_MLAC.R0000021467_43N_43N_69W_66W.hdf_OCVAL.nc_s070615w_210726_B5.tgz,0.00000000,25,4654,22.46,58.15,0.056,2.316,0.55572400,chl,0.49500000,0.00434500,0.00404500,0.00391000,0.00336600,0.00234400,0.00037400
210727,43.67847000,-67.25975000,2007-06-15 16:30:00,s070615w,S2007166170041.L2_MLAC.R0000021467_43N_43N_69W_66W.hdf_OCVAL.nc_s070615w_210727_B5.tgz,0.00000000,25,2853,22.64,56.95,0.022,2.922,0.56546400,chl,0.76230001,0.00417100,0.00388400,0.00370400,0.00316100,0.00223700,0.00033900
210728,43.71457000,-66.86123000,2007-06-15 17:01:00,s070615w,S2007166170041.L2_MLAC.R0000021467_43N_43N_69W_66W.hdf_OCVAL.nc_s070615w_210728_B5.tgz,0.00000000,25,992,22.82,55.87,0.032,3.140,0.49146800,chl,0.80030000,0.00439500,0.00386200,0.00332600,0.00291000,0.00208300,0.00037300
210729,43.73528000,-66.61220000,2007-06-15 17:18:00,s070615w,S2007166170041.L2_MLAC.R0000021467_43N_43N_69W_66W.hdf_OCVAL.nc_s070615w_210729_B5.tgz,0.00000000,25,-29,22.92,55.22,0.105,2.871,0.45804300,chl,0.20909999,0.00527500,0.00445400,0.00382000,0.00333600,0.00227400,0.00023400
210745,43.68188000,-67.19648000,2007-07-26 16:03:00,s070726w,S2007207182010.L2_MLAC.R0000021469_43N_43N_67W_66W.hdf_OCVAL.nc_s070726w_210745_B5.tgz,0.00000000,25,9132,34.89,50.28,0.016,6.016,0.42939800,chl,0.20570000,0.00502400,0.00491900,0.00456000,0.00373500,0.00249400,0.00027100
210746,43.72278000,-66.77938000,2007-07-26 16:33:00,s070726w,S2007207182010.L2_MLAC.R0000021469_43N_43N_67W_66W.hdf_OCVAL.nc_s070726w_210746_B5.tgz,0.00000000,25,7330,35.16,51.59,0.025,5.793,0.80509200,chl,0.35530001,0.00434600,0.00416000,0.00399700,0.00362900,0.00285500,0.00036100
210747,43.75062000,-66.46873000,2007-07-26 16:55:00,s070726w,S2007207182010.L2_MLAC.R0000021469_43N_43N_67W_66W.hdf_OCVAL.nc_s070726w_210747_B5.tgz,0.00000000,25,6008,35.35,52.40,0.027,5.353,1.24938700,chl,1.46850002,0.00360600,0.00350100,0.00348100,0.00340800,0.00292800,0.00041800
210752,43.62920000,-67.95615000,2007-08-09 15:26:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL.nc_s070809w_210752_B5.tgz,0.00000000,25,9802,34.01,22.97,0.041,4.530,0.80436500,chl,0.62199998,0.00194700,0.00221400,0.00253300,0.00230400,0.00172800,0.00019000
210753,43.65880000,-67.59162000,2007-08-09 15:54:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL.nc_s070809w_210753_B5.tgz,0.00000000,25,8121,34.20,23.79,0.025,4.701,0.74502800,chl,0.54030001,0.00206300,0.00238500,0.00258500,0.00237300,0.00171100,0.00021200
210754,43.68458000,-67.19035000,2007-08-09 16:26:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL.nc_s070809w_210754_B5.tgz,0.00000000,25,6199,34.42,24.90,0.069,4.906,1.00677100,chl,0.93720001,0.00202400,0.00216600,0.00236100,0.00228600,0.00179800,0.00026300
210755,43.75772000,-66.38710000,2007-08-09 16:55:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL.nc_s070809w_210755_B5.tgz,0.00000000,25,4456,34.86,27.50,0.018,5.481,1.11279000,chl,1.00709999,0.00176600,0.00241500,0.00319500,0.00310500,0.00251600,0.00029900
210756,43.72930000,-66.66523000,2007-08-09 17:07:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL.nc_s070809w_210756_B5.tgz,0.00000000,25,3737,34.71,26.55,0.035,5.276,1.49686500,chl,2.03640008,0.00171500,0.00196900,0.00229800,0.00233900,0.00209400,0.00038200
210765,43.75883000,-66.38815000,2007-09-07 17:09:00,s070907w,S2007250174554.L2_MLAC.R0000021471_43N_43N_68W_66W.hdf_OCVAL.nc_s070907w_210765_B5.tgz,0.00000000,25,2910,43.00,22.28,0.019,5.971,0.92402300,chl,0.66079998,0.00502000,0.00496500,0.00489300,0.00456300,0.00363300,0.00069500
210774,43.75333000,-66.47112000,2007-09-30 16:43:00,s070930w,S2007273183009.L2_MLAC.R0000021472_43N_43N_67W_66W.hdf_OCVAL.nc_s070930w_210774_B5.tgz,0.00000000,25,6940,56.54,52.43,0.131,3.068,1.61780100,chl,1.51970005,-0.00045200,0.00070200,0.00167300,0.00193000,0.00174700,0.00012900
10393,43.74440000,-66.78090000,1998-09-17 15:00:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10393_B5.tgz,0.00000000,25,7271,42.52,22.05,0.048,3.014,1.54178100,chl,3.97650003,0.00196500,0.00200600,0.00209000,0.00207700,0.00185800,0.00039800
10394,43.73060000,-67.18270000,1998-09-17 16:00:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10394_B5.tgz,0.00000000,25,3672,42.43,22.23,0.030,2.381,1.33289100,chl,1.57249999,0.00237300,0.00248800,0.00264800,0.00257400,0.00219500,0.00033000
10395,43.72600000,-67.59330000,1998-09-17 17:01:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10395_B5.tgz,0.00000000,25,13,42.36,22.71,0.024,1.789,1.11573300,chl,0.66880000,0.00216100,0.00238500,0.00259500,0.00250200,0.00206300,0.00026400
10396,43.70850000,-68.01420000,1998-09-17 18:00:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10396_B5.tgz,0.00000000,25,-3526,42.28,23.47,0.033,1.413,0.96213700,chl,0.49410000,0.00208600,0.00230600,0.00247500,0.00233900,0.00186200,0.00024500
10397,43.69330000,-68.37330000,1998-09-17 19:00:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10397_B5.tgz,0.00000000,25,-7125,42.20,24.35,0.028,1.385,0.89089800,chl,0.56029999,0.00214500,0.00238700,0.00271700,0.00254100,0.00195400,0.00020600
10398,43.67220000,-68.77710000,1998-09-17 20:00:00,s980917w,S1998260165214.L2_MLAC.R0000021496_43N_43N_68W_66W.hdf_OCVAL.nc_s980917w_10398_B5.tgz,0.00000000,25,-10724,42.12,25.53,0.051,1.701,2.20725700,chl,3.07279992,0.00186000,0.00182400,0.00204300,0.00213800,0.00220300,0.00039400
10130,43.73900000,-67.21600000,1998-09-29 16:05:00,s980929w,S1998272173530.L2_MLAC.R0000021498_43N_43N_69W_66W.hdf_OCVAL.nc_s980929w_10130_B5.tgz,0.00000000,25,5895,49.97,54.70,0.052,3.140,1.70827500,chl,1.87979996,0.00087700,0.00124900,0.00174200,0.00183900,0.00168700,0.00020400
10131,43.72000000,-67.58500000,1998-09-29 17:00:00,s980929w,S1998272173530.L2_MLAC.R0000021498_43N_43N_69W_66W.hdf_OCVAL.nc_s980929w_10131_B5.tgz,0.00000000,25,2596,49.84,53.65,0.033,2.594,1.61055800,chl,1.98829997,0.00093700,0.00138200,0.00184900,0.00192900,0.00177100,0.00020700
10132,43.71100000,-67.86800000,1998-09-29 17:43:00,s980929w,S1998272173530.L2_MLAC.R0000021498_43N_43N_69W_66W.hdf_OCVAL.nc_s980929w_10132_B5.tgz,0.00000000,25,17,49.73,52.92,0.045,2.267,1.42452600,chl,1.31949997,0.00089900,0.00135800,0.00183300,0.00184200,0.00160000,0.00020900
10133,43.69100000,-68.38800000,1998-09-29 19:00:00,s980929w,S1998272173530.L2_MLAC.R0000021498_43N_43N_69W_66W.hdf_OCVAL.nc_s980929w_10133_B5.tgz,0.00000000,25,-4601,49.55,51.38,0.100,1.680,2.09383600,chl,1.98829997,0.00091500,0.00126800,0.00174500,0.00187400,0.00185400,0.00025500
10134,43.66700000,-68.80100000,1998-09-29 20:00:00,s980929w,S1998272173530.L2_MLAC.R0000021498_43N_43N_69W_66W.hdf_OCVAL.nc_s980929w_10134_B5.tgz,0.00000000,25,-8199,49.40,50.08,0.060,1.662,3.60729900,chl,4.80789995,0.00062100,0.00099000,0.00145100,0.00165100,0.00194800,0.00035300
10136,43.77000000,-66.38900000,1998-10-04 14:01:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL.nc_s981004w_10136_B5.tgz,0.00000000,25,8991,48.37,46.11,0.037,6.622,1.20171700,chl,1.95210004,0.00070800,0.00149400,0.00232500,0.00223900,0.00190100,0.00017300
10137,43.75200000,-66.91300000,1998-10-04 15:21:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL.nc_s981004w_10137_B5.tgz,0.00000000,25,4193,48.31,47.93,0.054,6.418,1.69963300,chl,2.31360006,0.00067000,0.00110800,0.00157800,0.00159200,0.00147100,0.00023200
10138,43.72700000,-67.42000000,1998-10-04 16:41:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL.nc_s981004w_10138_B5.tgz,0.00000000,25,-606,48.26,49.70,0.064,5.629,1.27920500,chl,2.45819998,0.00072900,0.00120900,0.00171400,0.00168600,0.00142800,0.00018600
10139,43.71600000,-67.64700000,1998-10-04 17:12:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL.nc_s981004w_10139_B5.tgz,0.00000000,25,-2466,48.23,50.40,0.084,5.263,1.74128200,chl,1.84370005,0.00061700,0.00113300,0.00166600,0.00166200,0.00158400,0.00024400
10141,43.69700000,-68.35900000,1998-10-04 19:00:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL.nc_s981004w_10141_B5.tgz,0.00000000,25,-8944,48.19,52.73,0.089,3.955,2.86860700,chl,5.00080013,0.00036400,0.00069000,0.00122300,0.00123800,0.00142200,0.00022500
10147,43.77178000,-66.39803000,1998-10-05 15:00:00,s981005w,S1998278170733.L2_MLAC.R0000021500_43N_43N_69W_66W.hdf_OCVAL.nc_s981005w_10147_B5.tgz,0.00000000,25,8114,50.54,32.47,0.046,7.642,1.03784900,chl,3.57890010,0.00195400,0.00239400,0.00275500,0.00267200,0.00206400,0.00027100
10148,43.73430000,-67.20422000,1998-10-05 16:00:00,s981005w,S1998278170733.L2_MLAC.R0000021500_43N_43N_69W_66W.hdf_OCVAL.nc_s981005w_10148_B5.tgz,0.00000000,25,4517,50.31,29.39,0.053,7.508,1.49661200,chl,2.85590005,0.00152500,0.00174600,0.00193800,0.00200400,0.00177400,0.00038400
10150,43.70272000,-68.00173000,1998-10-05 18:00:00,s981005w,S1998278170733.L2_MLAC.R0000021500_43N_43N_69W_66W.hdf_OCVAL.nc_s981005w_10150_B5.tgz,0.00000000,25,-2680,50.10,26.53,0.057,6.151,1.88688000,chl,3.00040007,0.00123000,0.00157300,0.00186400,0.00199400,0.00189700,0.00042900
10152,43.66552000,-68.81407000,1998-10-05 20:00:00,s981005w,S1998278170733.L2_MLAC.R0000021500_43N_43N_69W_66W.hdf_OCVAL.nc_s981005w_10152_B5.tgz,0.00000000,25,-9878,49.89,24.12,0.059,4.865,2.98605900,chl,6.56720018,0.00104900,0.00127600,0.00150400,0.00168900,0.00188700,0.00051300
10157,43.73363000,-67.24277000,1998-10-12 17:31:00,s981012w,S1998285172346.L2_MLAC.R0000021501_43N_43N_68W_66W.hdf_OCVAL.nc_s981012w_10157_B5.tgz,0.00000000,25,34,54.06,45.29,0.088,12.660,0.92304300,chl,2.45819998,0.00424000,0.00396000,0.00363300,0.00342600,0.00273500,0.00077000
10158,43.71097000,-67.64137000,1998-10-12 18:30:00,s981012w,S1998285172346.L2_MLAC.R0000021501_43N_43N_68W_66W.hdf_OCVAL.nc_s981012w_10158_B5.tgz,0.00000000,25,-3505,53.93,43.90,0.020,12.288,0.72717500,chl,2.56669998,0.00416900,0.00383600,0.00335800,0.00310800,0.00251600,0.00066700
10159,43.69310000,-68.08042000,1998-10-12 19:30:00,s981012w,S1998285172346.L2_MLAC.R0000021501_43N_43N_68W_66W.hdf_OCVAL.nc_s981012w_10159_B5.tgz,0.00000000,25,-7104,53.80,42.26,0.020,11.727,0.83518800,chl,2.49429989,0.00415300,0.00380700,0.00335600,0.00318900,0.00267300,0.00072400
10160,43.68345000,-68.45747000,1998-10-12 20:30:00,s981012w,S1998285172346.L2_MLAC.R0000021501_43N_43N_68W_66W.hdf_OCVAL.nc_s981012w_10160_B5.tgz,0.00000000,25,-10702,53.68,40.82,0.039,10.731,0.69093800,chl,2.92810011,0.00439300,0.00371900,0.00327500,0.00300600,0.00245400,0.00058300
10420,43.77000000,-66.41392000,1998-10-20 15:00:00,s981020w,S1998293164632.L2_MLAC.R0000021505_43N_43N_68W_66W.hdf_OCVAL.nc_s981020w_10420_B5.tgz,0.00000000,25,6846,55.11,23.90,0.068,7.276,1.09499300,chl,1.22010005,0.00138300,0.00155900,0.00163100,0.00155800,0.00128900,0.00015600
10421,43.74797000,-66.80978000,1998-10-20 16:00:00,s981020w,S1998293164632.L2_MLAC.R0000021505_43N_43N_68W_66W.hdf_OCVAL.nc_s981020w_10421_B5.tgz,0.00000000,25,3247,55.03,24.95,0.052,7.663,1.47306600,chl,3.52460003,0.00150200,0.00147000,0.00146600,0.00139100,0.00131700,0.00026600
10424,43.71598000,-67.57813000,1998-10-20 18:31:00,s981020w,S1998293164632.L2_MLAC.R0000021505_43N_43N_68W_66W.hdf_OCVAL.nc_s981020w_10424_B5.tgz,0.00000000,25,-5811,54.88,27.46,0.062,7.904,1.16769500,chl,5.42250013,0.00179000,0.00172700,0.00187600,0.00174900,0.00151300,0.00028900
10113,43.74600000,-67.12600000,1999-05-23 16:04:00,s990523w,S1999143163919.L2_MLAC.R0000021506_43N_43N_68W_66W.hdf_OCVAL.nc_s990523w_10113_B5.tgz,0.00000000,25,2966,23.90,25.64,0.079,1.707,0.92912900,chl,0.96030003,0.00236400,0.00268300,0.00289200,0.00272700,0.00210300,0.00028600
10114,43.73100000,-67.45900000,1999-05-23 16:54:00,s990523w,S1999143163919.L2_MLAC.R0000021506_43N_43N_68W_66W.hdf_OCVAL.nc_s990523w_10114_B5.tgz,0.00000000,25,-33,23.82,26.74,0.058,2.286,1.15912200,chl,0.75340003,0.00129500,0.00188000,0.00253800,0.00241500,0.00197500,-0.00010100
10115,43.71000000,-67.94700000,1999-05-23 18:08:00,s990523w,S1999143163919.L2_MLAC.R0000021506_43N_43N_68W_66W.hdf_OCVAL.nc_s990523w_10115_B5.tgz,0.00000000,25,-4471,23.70,28.52,0.033,3.141,0.77850700,chl,0.51569998,0.00279200,0.00343600,0.00415100,0.00370200,0.00279400,0.00007200
10116,43.69600000,-68.30500000,1999-05-23 19:00:00,s990523w,S1999143163919.L2_MLAC.R0000021506_43N_43N_68W_66W.hdf_OCVAL.nc_s990523w_10116_B5.tgz,0.00000000,25,-7590,23.63,29.92,0.076,3.639,1.06105000,chl,0.75880003,0.00205200,0.00230200,0.00276400,0.00256100,0.00207500,-0.00010000
10428,43.75797000,-66.62275000,1999-06-05 14:45:00,s990605w,S1999156162401.L2_MLAC.R0000021507_43N_43N_68W_66W.hdf_OCVAL.nc_s990605w_10428_B5.tgz,0.00000000,25,6825,21.41,38.23,0.051,4.392,2.07926700,chl,1.97099996,0.00174900,0.00188000,0.00227000,0.00227000,0.00221500,0.00023400
10429,43.74057000,-67.00505000,1999-06-05 15:55:00,s990605w,S1999156162401.L2_MLAC.R0000021507_43N_43N_68W_66W.hdf_OCVAL.nc_s990605w_10429_B5.tgz,0.00000000,25,2627,21.35,39.78,0.027,4.636,0.90251700,chl,0.73000002,0.00289100,0.00311000,0.00354000,0.00324100,0.00257900,0.00026400
10430,43.73072000,-67.28763000,1999-06-05 16:38:00,s990605w,S1999156162401.L2_MLAC.R0000021507_43N_43N_68W_66W.hdf_OCVAL.nc_s990605w_10430_B5.tgz,0.00000000,25,47,21.31,40.84,0.031,4.633,0.69165400,chl,0.43730000,0.00319400,0.00354900,0.00408800,0.00357400,0.00260000,0.00023300
10431,43.71917000,-67.72443000,1999-06-05 17:45:00,s990605w,S1999156162401.L2_MLAC.R0000021507_43N_43N_68W_66W.hdf_OCVAL.nc_s990605w_10431_B5.tgz,0.00000000,25,-3972,21.26,42.55,0.023,4.629,0.60672800,chl,0.43950000,0.00283700,0.00329700,0.00392400,0.00329600,0.00234500,0.00011400
10432,43.70282000,-68.11157000,1999-06-05 18:45:00,s990605w,S1999156162401.L2_MLAC.R0000021507_43N_43N_68W_66W.hdf_OCVAL.nc_s990605w_10432_B5.tgz,0.00000000,25,-7571,21.22,44.01,0.077,4.563,0.63032700,chl,0.53140002,0.00368800,0.00403000,0.00438500,0.00381500,0.00275800,0.00022800
10384,43.73052000,-66.61185000,1999-06-10 15:00:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10384_B5.tgz,0.00000000,25,7395,22.10,22.75,0.035,2.747,2.12794000,chl,3.97849989,0.00205800,0.00221300,0.00243100,0.00250600,0.00254700,0.00052000
10385,43.71055000,-67.03558000,1999-06-10 16:00:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10385_B5.tgz,0.00000000,25,3796,21.97,22.20,0.031,2.627,1.65139300,chl,2.01480007,0.00322400,0.00339800,0.00359700,0.00363800,0.00334400,0.00064900
10386,43.71252000,-67.45728000,1999-06-10 17:03:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10386_B5.tgz,0.00000000,25,17,21.86,21.96,0.020,2.625,0.59451000,chl,0.47740000,0.00323200,0.00362600,0.00392500,0.00341100,0.00233200,0.00026400
10387,43.70075000,-67.84040000,1999-06-10 18:00:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10387_B5.tgz,0.00000000,25,-3402,21.75,22.02,0.018,2.676,0.70076800,chl,0.47960001,0.00306800,0.00364400,0.00411200,0.00370400,0.00262800,0.00030000
10388,43.69055000,-68.24705000,1999-06-10 19:00:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10388_B5.tgz,0.00000000,25,-7001,21.64,22.39,0.029,2.829,0.85152200,chl,0.58109999,0.00319200,0.00368600,0.00413700,0.00383800,0.00287800,0.00034600
